"DocumentLawID","LawID","GroupTypeID","GroupTypeDesc","ApplicationID","ApplicationDesc","FilePath","LastUpdatedDate"
563392,2068618,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563392.TIF,2019-11-20 13:02:10
563393,2002060,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563393.PDF,2019-11-20 13:02:40
563394,2002060,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563394.DOC,2019-11-20 13:02:40
563395,2002060,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563395.TIF,2019-11-20 13:02:40
563396,2068623,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563396.PDF,2019-11-20 13:03:09
563397,2068623,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563397.DOC,2019-11-20 13:03:09
563398,2068623,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563398.TIF,2019-11-20 13:03:09
563399,2068684,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563399.PDF,2019-11-20 13:03:38
563400,2068684,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563400.DOC,2019-11-20 13:03:38
563401,2068684,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563401.TIF,2019-11-20 13:03:38
563402,2068640,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563402.PDF,2019-11-20 13:04:06
563403,2068640,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563403.DOC,2019-11-20 13:04:06
563404,2068640,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563404.TIF,2019-11-20 13:04:06
563405,2002092,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563405.PDF,2019-11-20 13:04:35
563406,2002092,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563406.DOC,2019-11-20 13:04:35
563407,2002092,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563407.TIF,2019-11-20 13:04:35
563408,2068705,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563408.PDF,2019-11-20 13:05:03
563409,2068705,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563409.DOC,2019-11-20 13:05:03
563410,2068705,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563410.TIF,2019-11-20 13:05:03
563411,2068654,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563411.PDF,2019-11-20 13:30:21
563412,2068654,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563412.DOC,2019-11-20 13:30:21
563415,2068654,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563415.TIF,2019-11-20 13:30:21
563416,2002094,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563416.PDF,2019-11-20 13:30:52
563417,2002094,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563417.DOC,2019-11-20 13:30:52
563418,2002094,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563418.TIF,2019-11-20 13:30:52
563419,2002091,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563419.PDF,2019-11-20 13:31:21
563420,2002091,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563420.DOC,2019-11-20 13:31:21
563421,2002091,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563421.TIF,2019-11-20 13:31:21
563422,2001849,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563422.PDF,2019-11-20 13:31:51
563423,2001849,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563423.DOC,2019-11-20 13:31:51
563424,2001849,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563424.TIF,2019-11-20 13:31:51
563425,2002087,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563425.PDF,2019-11-20 13:32:20
563426,2002087,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563426.DOC,2019-11-20 13:32:20
563427,2002087,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563427.TIF,2019-11-20 13:32:20
563428,2068620,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563428.PDF,2019-11-20 13:32:48
563429,2068620,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563429.DOC,2019-11-20 13:32:48
563430,2068620,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563430.TIF,2019-11-20 13:32:48
563431,2068690,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563431.PDF,2019-11-20 13:33:17
563432,2068690,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563432.DOC,2019-11-20 13:33:17
563433,2068690,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563433.TIF,2019-11-20 13:33:17
563434,2068610,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563434.PDF,2019-11-20 13:33:47
563435,2068610,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563435.DOC,2019-11-20 13:33:47
563436,2068610,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563436.TIF,2019-11-20 13:33:47
563437,2068704,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563437.PDF,2019-11-20 13:34:16
563438,2068704,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563438.DOC,2019-11-20 13:34:16
563439,2068704,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563439.TIF,2019-11-20 13:34:16
563440,2068679,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563440.PDF,2019-11-20 13:34:44
563441,2068679,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563441.DOC,2019-11-20 13:34:44
563442,2068679,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563442.TIF,2019-11-20 13:34:44
563443,2068629,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563443.PDF,2019-11-20 14:00:28
563444,2068629,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563444.DOC,2019-11-20 14:00:28
563448,2068629,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563448.TIF,2019-11-20 14:00:28
563449,2001428,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563449.PDF,2019-11-20 14:01:01
563450,2001428,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563450.DOC,2019-11-20 14:01:01
563451,2001428,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563451.TIF,2019-11-20 14:01:01
563452,2068666,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563452.PDF,2019-11-20 14:01:31
563453,2068666,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563453.DOC,2019-11-20 14:01:31
563454,2068666,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563454.TIF,2019-11-20 14:01:31
563455,2068680,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563455.PDF,2019-11-20 14:02:00
563456,2068680,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563456.DOC,2019-11-20 14:02:00
563457,2068680,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563457.TIF,2019-11-20 14:02:00
563458,2001935,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563458.PDF,2019-11-20 14:02:29
563459,2001935,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563459.DOC,2019-11-20 14:02:29
563460,2001935,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563460.TIF,2019-11-20 14:02:29
563461,2001826,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563461.PDF,2019-11-20 14:02:57
563462,2001826,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563462.DOC,2019-11-20 14:02:57
563463,2001826,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563463.TIF,2019-11-20 14:02:57
563464,2001794,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563464.PDF,2019-11-20 14:03:27
563465,2001794,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563465.DOC,2019-11-20 14:03:27
563466,2001794,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563466.TIF,2019-11-20 14:03:27
563467,2001801,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563467.PDF,2019-11-20 14:03:55
563468,2001801,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563468.DOC,2019-11-20 14:03:55
563469,2001801,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563469.TIF,2019-11-20 14:03:55
563470,2068569,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563470.PDF,2019-11-20 14:04:25
563471,2068569,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563471.DOC,2019-11-20 14:04:25
563472,2068569,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563472.TIF,2019-11-20 14:04:25
563473,2002088,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563473.PDF,2019-11-20 14:04:54
563474,2002088,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563474.DOC,2019-11-20 14:04:54
563475,2002088,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563475.TIF,2019-11-20 14:04:54
563476,2001737,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563476.PDF,2019-11-20 14:30:27
563477,2001737,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563477.DOC,2019-11-20 14:30:27
563478,2001737,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563478.TIF,2019-11-20 14:30:27
563479,2068615,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563479.PDF,2019-11-20 14:31:03
563480,2068615,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563480.DOC,2019-11-20 14:31:03
563481,2068615,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563481.TIF,2019-11-20 14:31:03
563482,2068612,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563482.PDF,2019-11-20 14:31:36
563483,2068612,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563483.DOC,2019-11-20 14:31:36
563484,2068612,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563484.TIF,2019-11-20 14:31:36
563485,2002184,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563485.PDF,2019-11-20 14:32:07
563486,2002184,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563486.DOC,2019-11-20 14:32:07
563487,2002184,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563487.TIF,2019-11-20 14:32:07
563488,2002147,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563488.PDF,2019-11-20 14:32:38
563489,2002147,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563489.DOC,2019-11-20 14:32:38
563490,2002147,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563490.TIF,2019-11-20 14:32:38
563491,2068669,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563491.PDF,2019-11-20 14:33:08
563492,2068669,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563492.DOC,2019-11-20 14:33:08
563493,2068669,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563493.TIF,2019-11-20 14:33:08
563494,2068670,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563494.PDF,2019-11-20 14:33:37
563495,2068670,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563495.DOC,2019-11-20 14:33:37
563496,2068670,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563496.TIF,2019-11-20 14:33:37
563497,2001861,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563497.PDF,2019-11-20 14:34:06
563498,2001861,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563498.DOC,2019-11-20 14:34:06
563499,2001861,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563499.TIF,2019-11-20 14:34:06
563501,2001936,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563501.PDF,2019-11-20 15:00:39
563502,2001936,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563502.DOC,2019-11-20 15:00:39
563505,2001936,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563505.TIF,2019-11-20 15:00:39
563506,2068572,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563506.PDF,2019-11-20 15:01:15
563507,2068572,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563507.DOC,2019-11-20 15:01:15
563508,2068572,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563508.TIF,2019-11-20 15:01:15
563509,2068646,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563509.PDF,2019-11-20 15:01:45
563510,2068646,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563510.DOC,2019-11-20 15:01:45
563511,2068646,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563511.TIF,2019-11-20 15:01:45
563512,2001854,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563512.PDF,2019-11-20 15:02:14
563513,2001854,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563513.DOC,2019-11-20 15:02:14
563514,2001854,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563514.TIF,2019-11-20 15:02:14
563545,2001816,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563545.DOC,2019-11-26 10:33:09
563546,2001816,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563546.TIF,2019-11-26 10:33:09
563547,2001735,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563547.PDF,2019-11-21 14:01:20
563548,2001735,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563548.DOC,2019-11-21 14:01:20
563549,2001735,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563549.TIF,2019-11-21 14:01:20
563550,2001837,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563550.PDF,2019-11-21 14:01:51
563551,2001837,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563551.DOC,2019-11-21 14:01:51
563552,2001837,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563552.TIF,2019-11-21 14:01:51
563553,2068611,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563553.PDF,2019-11-21 14:02:26
563554,2068611,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563554.DOC,2019-11-21 14:02:26
563555,2068611,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563555.TIF,2019-11-21 14:02:26
563556,2068683,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563556.PDF,2019-11-21 14:02:56
563557,2068683,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563557.DOC,2019-11-21 14:02:56
563558,2068683,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563558.TIF,2019-11-21 14:02:56
563559,2068681,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563559.PDF,2019-11-21 14:03:27
563560,2068681,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563560.DOC,2019-11-21 14:03:27
563561,2068681,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563561.TIF,2019-11-21 14:03:27
563562,2001930,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563562.PDF,2019-11-21 14:03:59
563563,2001930,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563563.DOC,2019-11-21 14:03:59
563564,2001930,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563564.TIF,2019-11-21 14:03:59
563565,2068565,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563565.PDF,2019-11-21 14:30:57
563566,2068565,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563566.DOC,2019-11-21 14:30:57
563567,2068565,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563567.TIF,2019-11-21 14:30:57
563568,2068653,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563568.PDF,2019-11-21 14:31:27
563569,2068653,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563569.DOC,2019-11-21 14:31:27
563570,2068653,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563570.TIF,2019-11-21 14:31:27
563571,2001699,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563571.PDF,2019-11-21 14:32:00
563572,2001699,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563572.DOC,2019-11-21 14:32:00
563573,2001699,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563573.TIF,2019-11-21 14:32:00
563574,2001761,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563574.PDF,2019-11-21 14:32:39
563575,2001761,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563575.DOC,2019-11-21 14:32:39
563576,2001761,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563576.TIF,2019-11-21 14:32:39
563577,2068668,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563577.PDF,2019-11-21 14:33:08
563578,2068668,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563578.DOC,2019-11-21 14:33:08
563579,2068668,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563579.TIF,2019-11-21 14:33:08
563580,2002077,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563580.PDF,2019-11-21 14:33:38
563581,2002077,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563581.DOC,2019-11-21 14:33:38
563582,2002077,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563582.TIF,2019-11-21 14:33:38
563583,2068676,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563583.PDF,2019-11-21 14:34:11
563584,2068676,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563584.DOC,2019-11-21 14:34:11
563585,2068676,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563585.TIF,2019-11-21 14:34:11
563586,2001865,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563586.PDF,2019-11-21 14:34:40
563587,2001865,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563587.DOC,2019-11-21 14:34:40
563588,2001865,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563588.TIF,2019-11-21 14:34:40
563589,2001758,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563589.PDF,2019-11-21 14:35:11
563590,2001758,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563590.DOC,2019-11-21 14:35:11
563591,2001758,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563591.TIF,2019-11-21 14:35:11
563592,2002097,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563592.PDF,2019-11-21 14:35:40
563593,2002097,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563593.DOC,2019-11-21 14:35:40
563594,2002097,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563594.TIF,2019-11-21 14:35:40
563596,2002164,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563596.PDF,2019-11-21 15:01:05
563597,2002164,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563597.DOC,2019-11-21 15:01:05
563598,2002164,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563598.TIF,2019-11-21 15:01:05
563599,2068694,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563599.PDF,2019-11-21 15:01:35
563600,2068694,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563600.DOC,2019-11-21 15:01:35
563601,2068694,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563601.TIF,2019-11-21 15:01:35
563602,2001883,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563602.PDF,2019-11-21 15:02:04
563603,2001883,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563603.DOC,2019-11-21 15:02:04
563604,2001883,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563604.TIF,2019-11-21 15:02:04
563605,2068645,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563605.PDF,2019-11-21 15:02:36
563606,2068645,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563606.DOC,2019-11-21 15:02:36
563607,2068645,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563607.TIF,2019-11-21 15:02:36
563608,2001782,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563608.PDF,2019-11-21 15:03:06
563609,2001782,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563609.DOC,2019-11-21 15:03:06
563610,2001782,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563610.TIF,2019-11-21 15:03:06
563611,2001785,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563611.PDF,2019-11-21 15:03:36
563612,2001785,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563612.DOC,2019-11-21 15:03:36
563613,2001785,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563613.TIF,2019-11-21 15:03:36
563614,2001803,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563614.PDF,2019-11-21 15:04:08
563615,2001803,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563615.DOC,2019-11-21 15:04:08
563616,2001803,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563616.TIF,2019-11-21 15:04:08
563617,2001779,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563617.PDF,2019-11-21 15:04:37
563618,2001779,9,חוק - פרסום ברשומות,1,DOC,https://fs.knesset.gov.il/0/law/0_lsr_563618.DOC,2019-11-21 15:04:37
563619,2001779,9,חוק - פרסום ברשומות,8,PIC,https://fs.knesset.gov.il/0/law/0_lsr_563619.TIF,2019-11-21 15:04:37
563620,2068571,9,חוק - פרסום ברשומות,4,PDF,https://fs.knesset.gov.il/0/law/0_lsr_563620.PDF,2019-11-21 15:05:07
